Index,Name,MaleProb,FemaleProb
onehandedweapon-392,타임리스 샤프트헤드,1,1
onehandedweapon-1300,베파르 블러디 만티코어,1,1
onehandedweapon-1491,샤크투스 퀸스폴링,1,1
onehandedweapon-1387,코라 반 레온 에너지체인,1,1
onehandedweapon-598,얼티밋 샤프트헤드,1,1
onehandedweapon-906,파프니르 스플릿엣지,1,1
onehandedweapon-325,스칼렛 스플릿엣지,1,1
onehandedweapon-1209,10주년 블랙 체인소드,1,1
onehandedweapon-591,10주년 화이트 체인소드,1,1
onehandedweapon-505,마이스터 스플릿엣지,1,1
onehandedweapon-492,레볼루션 체인소드,1,1
onehandedweapon-860,11주년 세인트 체인소드,1,1
onehandedweapon-1130,자쿰의 포이즈닉 에너지소드,1,1
onehandedweapon-368,쟈이힌 에너지체인,1,1
onehandedweapon-1333,앱솔랩스 에너지소드,1,1
onehandedweapon-1008,메이플 트레져 체인소드,1,1
onehandedweapon-500,아케인셰이드 에너지체인,1,1
onehandedweapon-760,봉인된 제네시스 에너지체인,1,1
onehandedweapon-70,프로토 ESP리미터,1,1
onehandedweapon-89,트라이얼 ESP리미터,1,1
onehandedweapon-163,퍼스트 ESP리미터,1,1
onehandedweapon-318,웰플랜 ESP리미터,1,1
onehandedweapon-129,인게이징 ESP리미터,1,1
onehandedweapon-134,테크니컬 ESP리미터,1,1
onehandedweapon-105,매드 ESP리미터,1,1
onehandedweapon-183,다이몬의 ESP리미터,1,1
onehandedweapon-144,드래곤 ESP리미터,1,1
onehandedweapon-67,브히제르 ESP리미터,1,1
onehandedweapon-271,쟈이힌 ESP리미터,1,1
onehandedweapon-278,우트가르드 ESP리미터,1,1
onehandedweapon-24,자쿰의 ESP리미터,1,1
onehandedweapon-42,네크로 ESP리미터,1,1
onehandedweapon-279,로얄 반 레온 ESP리미터,1,1
onehandedweapon-313,드래곤테일 ESP리미터,1,1
onehandedweapon-108,파프니르 ESP리미터,1,1
onehandedweapon-225,앱솔랩스 ESP리미터,1,1
onehandedweapon-295,블랙 ESP리미터,1,1
onehandedweapon-180,마이스터 ESP리미터,1,1
onehandedweapon-294,아케인셰이드 ESP리미터,1,1
onehandedweapon-289,봉인된 제네시스 ESP리미터,1,1
onehandedweapon-1217,데 매르큐리오,1,1
onehandedweapon-507,데 베누스,1,1
onehandedweapon-1532,데 티에라,1,1
onehandedweapon-354,데 마르티,1,1
onehandedweapon-515,데 호비테르,1,1
onehandedweapon-1370,데 사토르노,1,1
onehandedweapon-1462,데 우라노,1,1
onehandedweapon-659,데 네프투노,1,1
onehandedweapon-1250,드래곤 체인,1,1
onehandedweapon-1471,브히제르 체인,1,1
onehandedweapon-468,네크로 체인,1,1
onehandedweapon-1419,쟈이힌 체인,1,1
onehandedweapon-1274,로얄 반 레온 체인,1,1
onehandedweapon-1043,우트가르드 체인,1,1
onehandedweapon-479,레이븐혼 체인,1,1
onehandedweapon-1324,파프니르 체인,1,1
onehandedweapon-1432,앱솔랩스 체인,1,1
onehandedweapon-1193,아케인셰이드 체인,1,1
onehandedweapon-1057,마이스터 체인,1,1
onehandedweapon-1126,블랙 체인,1,1
onehandedweapon-503,자쿰의 포이즈닉 체인,1,1
onehandedweapon-1123,봉인된 제네시스 체인,1,1
onehandedweapon-1351,루나 매직 건틀렛,1,1
onehandedweapon-818,마티스 매직 건틀렛,1,1
onehandedweapon-1056,머큐리 매직 건틀렛,1,1
onehandedweapon-629,로비스 매직 건틀렛,1,1
onehandedweapon-698,베네리스 매직 건틀렛,1,1
onehandedweapon-749,사투르니 매직 건틀렛,1,1
onehandedweapon-724,솔리스 매직 건틀렛,1,1
onehandedweapon-956,페리아스 매직 건틀렛,1,1
onehandedweapon-936,드래곤 매직 건틀렛,1,1
onehandedweapon-758,브히제르 매직 건틀렛,1,1
onehandedweapon-614,네크로 매직 건틀렛,1,1
onehandedweapon-1216,쟈이힌 매직 건틀렛,1,1
onehandedweapon-822,로얄 반 레온 매직 건틀렛,1,1
onehandedweapon-1478,우트가르드 매직 건틀렛,1,1
onehandedweapon-1121,드래곤테일 매직 건틀렛,1,1
onehandedweapon-879,파프니르 매직 건틀렛,1,1
onehandedweapon-968,앱솔랩스 매직 건틀렛,1,1
onehandedweapon-491,아케인셰이드 매직 건틀렛,1,1
onehandedweapon-447,마이스터 매직 건틀렛,1,1
onehandedweapon-451,블랙 매직 건틀렛,1,1
onehandedweapon-1198,자쿰의 포이즈닉 매직 건틀렛,1,1
onehandedweapon-367,봉인된 제네시스 매직 건틀렛,1,1
onehandedweapon-1593,흑운선,1,1
onehandedweapon-1589,소선,1,1
onehandedweapon-1628,천지선,1,1
onehandedweapon-1598,폭풍선,1,1
onehandedweapon-1576,우선,1,1
onehandedweapon-1564,뇌선,1,1
onehandedweapon-1611,태극선,1,1
onehandedweapon-1614,태평선,1,1
onehandedweapon-1571,용익선,1,1
onehandedweapon-1580,자쿰의 독선,1,1
onehandedweapon-1594,브히제르 파선,1,1
onehandedweapon-1592,네크로 영선,1,1
onehandedweapon-1588,쟈이힌 위선,1,1
onehandedweapon-1544,로얄 반 레온 호선,1,1
onehandedweapon-1546,우트가르드 거선,1,1
onehandedweapon-1559,레이븐혼 각선,1,1
onehandedweapon-1557,파프니르 용선,1,1
onehandedweapon-1625,앱솔랩스 괴선,1,1
onehandedweapon-1615,아케인셰이드 초선,1,1
onehandedweapon-1555,마이스터 명품선,1,1
onehandedweapon-1540,블랙 흑선,1,1
onehandedweapon-1618,봉인된 제네시스 창세선,1,1
onehandedweapon-1073,검,1,1
onehandedweapon-1310,톱,1,1
onehandedweapon-644,바이킹 소드,1,1
onehandedweapon-1270,일룬,1,1
onehandedweapon-868,커틀러스,1,1
onehandedweapon-1255,사브르,1,1
onehandedweapon-589,쿠크리,1,1
onehandedweapon-642,카알 대검,1,1
onehandedweapon-984,글라디우스,1,1
onehandedweapon-481,트라우스,1,1
onehandedweapon-1438,쥬얼 쿠아다라,1,1
onehandedweapon-671,네오코라,1,1
onehandedweapon-1430,레드 카타나,1,1
onehandedweapon-1120,붉은 채찍,1,1
onehandedweapon-733,낡은 글라디우스,1,1
onehandedweapon-1272,영웅의 글라디우스,1,1
onehandedweapon-955,노란색 우산,1,1
onehandedweapon-476,하늘색 우산,1,1
onehandedweapon-851,아츠,1,1
onehandedweapon-373,이름없는검(사무라이검),1,1
onehandedweapon-655,메이플 소드,1,1
onehandedweapon-346,피코피코해머,1,1
onehandedweapon-1079,죽도,1,1
onehandedweapon-798,프라우테,1,1
onehandedweapon-665,신문지 칼,1,1
onehandedweapon-630,빨강 우산,1,1
onehandedweapon-1391,검정 우산,1,1
onehandedweapon-846,연두색 우산,1,1
onehandedweapon-1180,연보라 우산,1,1
onehandedweapon-773,베이지 우산,1,1
onehandedweapon-528,메이플 켈트 소드,1,1
onehandedweapon-328,칠성검,1,1
onehandedweapon-1002,메이플 1000일 깃발,1,1
onehandedweapon-1404,트럼펫,1,1
onehandedweapon-341,광선채찍,1,1
onehandedweapon-362,스파타,1,1
onehandedweapon-1185,메이플 우산,1,1
onehandedweapon-1104,드래곤 카라벨라,1,1
onehandedweapon-1192,화염의 카타나,1,1
onehandedweapon-821,메이플 글로리 소드,1,1
onehandedweapon-1381,메이플 1500일 깃발,1,1
onehandedweapon-850,메이플 꼬마전구,1,1
onehandedweapon-487,타임리스 엑서큐서너스,1,1
onehandedweapon-1034,초코 쇼트케이크,1,1
onehandedweapon-1296,돼지치기 막대,1,1
onehandedweapon-837,메이플 파이롭 소드,1,1
onehandedweapon-1529,막스 반 레온 세이버,1,1
onehandedweapon-539,마녀의 빗자루,1,1
onehandedweapon-1327,라이온하트 커틀러스,1,1
onehandedweapon-646,아가레스 블러디 피어,1,1
onehandedweapon-713,날렵한 스티지 채찍,1,1
onehandedweapon-885,광포한 스티지 채찍,1,1
onehandedweapon-473,분노한 스티지 채찍,1,1
onehandedweapon-1134,메이플 베릴 브링어,1,1
onehandedweapon-1147,메이플 래티넘 브링어,1,1
onehandedweapon-1240,메이플 이올렛 글라디우스,1,1
onehandedweapon-1497,네크로 피어,1,1
onehandedweapon-1231,샤이닝 소울 칼리버,1,1
onehandedweapon-1215,토끼 찹쌀떡,1,1
onehandedweapon-240,뚱한 미니빈,1,1
onehandedweapon-449,신비의 서,1,1
onehandedweapon-1257,화염여우,1,1
onehandedweapon-316,금강불괴 병아리,1,1
onehandedweapon-672,바니바니,1,1
onehandedweapon-835,라피스라소드,1,1
onehandedweapon-828,템페스트 글라디우스,1,1
onehandedweapon-542,얼티밋 글라디우스,1,1
onehandedweapon-937,파프니르 미스틸테인,1,1
onehandedweapon-1012,스칼렛 글라디우스,1,1
onehandedweapon-913,10주년 블랙 소드,1,1
onehandedweapon-1508,10주년 화이트 소드,1,1
onehandedweapon-742,초승달 블레이드,1,1
onehandedweapon-1222,마이스터 글라디우스,1,1
onehandedweapon-1392,레볼루션 소드,1,1
onehandedweapon-848,용기의 날개,1,1
onehandedweapon-1520,11주년 세인트 소드,1,1
onehandedweapon-1504,자쿰의 포이즈닉 소드,1,1
onehandedweapon-816,쟈이힌 세이버,1,1
onehandedweapon-1135,우트가르드 세이버,1,1
onehandedweapon-855,여기있어! 손전등,1,1
onehandedweapon-480,앱솔랩스 세이버,1,1
onehandedweapon-1166,아케인셰이드 세이버,1,1
onehandedweapon-889,봉인된 제네시스 세이버,1,1
onehandedweapon-1065,양날 도끼,1,1
onehandedweapon-1036,전투 도끼,1,1
onehandedweapon-1249,낫,1,1
onehandedweapon-344,미스릴 도끼,1,1
onehandedweapon-747,손 도끼,1,1
onehandedweapon-1319,파이어 잭,1,1
onehandedweapon-689,당커,1,1
onehandedweapon-793,블루 카운터,1,1
onehandedweapon-504,벅,1,1
onehandedweapon-76,호크헤드,1,1
onehandedweapon-320,미하일,1,1
onehandedweapon-544,리프 엑스,1,1
onehandedweapon-1039,훌라후프,1,1
onehandedweapon-865,붓,1,1
onehandedweapon-404,그림붓,1,1
onehandedweapon-826,비펜니스,1,1
onehandedweapon-765,토마호크,1,1
onehandedweapon-697,드래곤 엑스,1,1
onehandedweapon-440,메이플 스틸 엑스,1,1
onehandedweapon-1081,타임리스 버디슈,1,1
onehandedweapon-964,메이플 파이롭 엑스,1,1
onehandedweapon-388,라이온하트 챔피온엑스,1,1
onehandedweapon-1393,아가레스 블러디 헤드,1,1
onehandedweapon-1409,메이플 베릴 어비스,1,1
onehandedweapon-1228,메이플 래티넘 어비스,1,1
onehandedweapon-429,라피스라엑스,1,1
onehandedweapon-711,막스 반 레온 엑스,1,1
onehandedweapon-1090,네크로 헤드,1,1
onehandedweapon-608,메이플 이올렛 카운터,1,1
onehandedweapon-896,템페스트 카운터,1,1
onehandedweapon-694,얼티밋 카운터,1,1
onehandedweapon-588,파프니르 트윈클리버,1,1
onehandedweapon-643,스칼렛 워클리버,1,1
onehandedweapon-1151,10주년 블랙 엑스,1,1
onehandedweapon-457,10주년 화이트 엑스,1,1
onehandedweapon-1082,마이스터 워클리버,1,1
onehandedweapon-797,레볼루션 엑스,1,1
onehandedweapon-510,11주년 세인트 엑스,1,1
onehandedweapon-1032,자쿰의 포이즈닉 엑스,1,1
onehandedweapon-1444,쟈이힌 엑스,1,1
onehandedweapon-1477,우트가르드 엑스,1,1
onehandedweapon-395,앱솔랩스 엑스,1,1
onehandedweapon-634,아케인셰이드 엑스,1,1
onehandedweapon-869,봉인된 제네시스 엑스,1,1
onehandedweapon-751,메이스,1,1
onehandedweapon-707,망치,1,1
onehandedweapon-781,강철 메이스,1,1
onehandedweapon-804,막대 사탕,1,1
onehandedweapon-563,퓨전 메이스,1,1
onehandedweapon-1295,몽둥이,1,1
onehandedweapon-1159,쇠파이프,1,1
onehandedweapon-361,가죽 핸드백,1,1
onehandedweapon-1017,007 가방,1,1
onehandedweapon-1227,뚜러,1,1
onehandedweapon-1453,사각 강철 야삽,1,1
onehandedweapon-729,삼각 강철 야삽,1,1
onehandedweapon-579,빨간 벽돌,1,1
onehandedweapon-1162,워해머,1,1
onehandedweapon-12,호스맨즈,1,1
onehandedweapon-140,젝커,1,1
onehandedweapon-623,너클메이스,1,1
onehandedweapon-777,타무스,1,1
onehandedweapon-1402,스튬,1,1
onehandedweapon-1385,모던스튬,1,1
onehandedweapon-895,검은색 튜브,1,1
onehandedweapon-366,빨간색 꽃무늬 튜브,1,1
onehandedweapon-891,파란색 꽃무늬 튜브,1,1
onehandedweapon-997,보라색 튜브,1,1
onehandedweapon-845,구명 튜브,1,1
onehandedweapon-738,파노 튜브,1,1
onehandedweapon-1279,프라이팬,1,1
onehandedweapon-595,골든해머,1,1
onehandedweapon-1184,루인해머,1,1
onehandedweapon-496,세계의 돼지도감,1,1
onehandedweapon-1416,철근 해머,1,1
onehandedweapon-1075,도깨비 방망이,1,1
onehandedweapon-621,배틀해머,1,1
onehandedweapon-928,드래곤 메이스,1,1
onehandedweapon-1174,메이플 해버크 해머,1,1
onehandedweapon-974,타임리스 알라르간도,1,1
onehandedweapon-877,메이플 파이롭 해머,1,1
onehandedweapon-1493,라이온하트 배틀해머,1,1
onehandedweapon-1442,아가레스 블러디 해머,1,1
onehandedweapon-901,메이플 베릴 스타시커,1,1
onehandedweapon-1523,메이플 래티넘 스타시커,1,1
onehandedweapon-1408,둠드 셉터,1,1
onehandedweapon-336,디그너티 셉터,1,1
onehandedweapon-996,어서러티 셉터,1,1
onehandedweapon-606,데몬 베인,1,1
onehandedweapon-730,이블 베인,1,1
onehandedweapon-814,라피스라해머,1,1
onehandedweapon-342,막스 반 레온 해머,1,1
onehandedweapon-1003,네크로 해머,1,1
onehandedweapon-862,메이플 이올렛 골든해머,1,1
onehandedweapon-322,롤리스타,1,1
onehandedweapon-605,템페스트 골든해머,1,1
onehandedweapon-587,얼티밋 골든해머,1,1
onehandedweapon-374,파프니르 골디언해머,1,1
onehandedweapon-731,스칼렛 워해머,1,1
onehandedweapon-688,10주년 블랙 메이스,1,1
onehandedweapon-746,10주년 화이트 메이스,1,1
onehandedweapon-1405,크리스탈 크러셔,1,1
onehandedweapon-890,마이스터 워해머,1,1
onehandedweapon-1051,레볼루션 메이스,1,1
onehandedweapon-303,쇼크웨이브 라이플,1,1
onehandedweapon-690,11주년 세인트 메이스,1,1
onehandedweapon-866,자쿰의 포이즈닉 해머,1,1
onehandedweapon-656,쟈이힌 해머,1,1
onehandedweapon-921,우트가르드 해머,1,1
onehandedweapon-696,앱솔랩스 비트해머,1,1
onehandedweapon-941,메이플 트레져 메이스,1,1
onehandedweapon-454,아케인셰이드 해머,1,1
onehandedweapon-1276,봉인된 제네시스 해머,1,1
onehandedweapon-177,삼각 자마다르,1,1
onehandedweapon-64,반월 자마다르,1,1
onehandedweapon-207,삼지 자마다르,1,1
onehandedweapon-37,신기타,1,1
onehandedweapon-110,쌍지단도,1,1
onehandedweapon-52,도루코 대거,1,1
onehandedweapon-142,필드 대거,1,1
onehandedweapon-33,후루츠 대거,1,1
onehandedweapon-238,넙치검,1,1
onehandedweapon-169,카스,1,1
onehandedweapon-283,아이언 대거,1,1
onehandedweapon-172,베즐러드,1,1
onehandedweapon-3,리프 크로,1,1
onehandedweapon-236,스팅어,1,1
onehandedweapon-159,게파트,1,1
onehandedweapon-46,게타,1,1
onehandedweapon-90,차,1,1
onehandedweapon-57,스네이크,1,1
onehandedweapon-247,칸디네,1,1
onehandedweapon-98,금강저,1,1
onehandedweapon-160,태극부채,1,1
onehandedweapon-1029,페트병,1,1
onehandedweapon-192,카타르,1,1
onehandedweapon-174,용천권,1,1
onehandedweapon-1451,무사도,1,1
onehandedweapon-132,메이플 바그나,1,1
onehandedweapon-13,커세어,1,1
onehandedweapon-126,바키트,1,1
onehandedweapon-1414,쌍고검,1,1
onehandedweapon-971,부채,1,1
onehandedweapon-314,드래곤 토네일,1,1
onehandedweapon-332,크리스마스 트리,1,1
onehandedweapon-190,드래곤 칸자르,1,1
onehandedweapon-83,드래곤 크리스,1,1
onehandedweapon-15,골드 트윈 나이프,1,1
onehandedweapon-36,블러드 대거,1,1
onehandedweapon-319,메이플 다크메이트,1,1
onehandedweapon-107,메이플 아수라 대거,1,1
onehandedweapon-224,타임리스 페스카즈,1,1
onehandedweapon-309,타임리스 킬릭,1,1
onehandedweapon-188,나겔링,1,1
onehandedweapon-20,설천도,1,1
onehandedweapon-120,메이플 파이롭 하프문,1,1
onehandedweapon-275,녹스 반 레온 대거,1,1
onehandedweapon-151,레이븐혼 바젤라드,1,1
onehandedweapon-213,핼파스 블러디 슬레이어,1,1
onehandedweapon-220,날렵한 도적의 비수,1,1
onehandedweapon-287,광포한 도적의 비수,1,1
onehandedweapon-41,분노한 도적의 비수,1,1
onehandedweapon-30,메이플 베릴 바마나,1,1
onehandedweapon-263,메이플 래티넘 바마나,1,1
onehandedweapon-217,일성도,1,1
onehandedweapon-78,메이플 이올렛 칸자르,1,1
onehandedweapon-66,네크로 슬레이어,1,1
onehandedweapon-153,네크로 페스카즈,1,1
onehandedweapon-280,템페스트 칸자르,1,1
onehandedweapon-17,얼티밋 칸자르,1,1
onehandedweapon-32,파프니르 다마스커스,1,1
onehandedweapon-95,스칼렛 카타르,1,1
onehandedweapon-185,10주년 블랙 커터,1,1
onehandedweapon-168,10주년 화이트 커터,1,1
onehandedweapon-254,단오 18반,1,1
onehandedweapon-164,마이스터 카타르,1,1
onehandedweapon-264,레볼루션 커터,1,1
onehandedweapon-182,레드 커터,1,1
onehandedweapon-184,11주년 세인트 커터,1,1
onehandedweapon-216,자쿰의 포이즈닉 대거,1,1
onehandedweapon-117,쟈이힌 대거,1,1
onehandedweapon-915,우트가르드 대거,1,1
onehandedweapon-1359,앱솔랩스 슬래셔,1,1
onehandedweapon-458,메이플 트레져 커터,1,1
onehandedweapon-1064,아케인셰이드 대거,1,1
onehandedweapon-1052,노비스 케인,1,1
onehandedweapon-638,아이언 케인,1,1
onehandedweapon-788,노블 스틱,1,1
onehandedweapon-495,크루아 칸느,1,1
onehandedweapon-1084,루주 웨이,1,1
onehandedweapon-416,아르칸시엘,1,1
onehandedweapon-667,트위스티드,1,1
onehandedweapon-455,오리엔탈 로얄케인,1,1
onehandedweapon-1489,비쥬 칸느,1,1
onehandedweapon-604,란에이,1,1
onehandedweapon-546,마제스티 케인,1,1
onehandedweapon-428,팬텀 오리지날티,1,1
onehandedweapon-1353,셀레스쳘 케인,1,1
onehandedweapon-673,앙쥬 데쉬,1,1
onehandedweapon-953,드래곤 펄만시,1,1
onehandedweapon-1176,타임리스 페르소나,1,1
onehandedweapon-1499,핼파스 블러디 제스터,1,1
onehandedweapon-1010,레이븐혼 크림슨 케인,1,1
onehandedweapon-1165,녹스 반 레온 케인,1,1
onehandedweapon-1297,<저스티스> 메이플 케일리,1,1
onehandedweapon-1524,메이플 베릴 케인,1,1
onehandedweapon-420,메이플 이올렛 아르칸시엘,1,1
onehandedweapon-961,네크로 제스터,1,1
onehandedweapon-861,템페스트 아르칸시엘,1,1
onehandedweapon-421,얼티밋 아르칸시엘,1,1
onehandedweapon-537,파프니르 클레르시엘,1,1
onehandedweapon-721,스칼렛 페르소나,1,1
onehandedweapon-433,10주년 블랙 케인,1,1
onehandedweapon-1098,10주년 화이트 케인,1,1
onehandedweapon-806,마이스터 페르소나,1,1
onehandedweapon-329,레볼루션 케인,1,1
onehandedweapon-423,11주년 세인트 케인,1,1
onehandedweapon-674,자쿰의 포이즈닉 케인,1,1
onehandedweapon-524,쟈이힌 케인,1,1
onehandedweapon-710,우트가르드 케인,1,1
onehandedweapon-972,앱솔랩스 핀쳐케인,1,1
onehandedweapon-1487,메이플 트레져 케인,1,1
onehandedweapon-1413,아케인셰이드 케인,1,1
onehandedweapon-1468,봉인된 제네시스 케인,1,1
onehandedweapon-1437,페어리 완드,1,1
onehandedweapon-1235,위저드 완드,1,1
onehandedweapon-407,메탈 완드,1,1
onehandedweapon-597,미스릴 완드,1,1
onehandedweapon-782,아이스 완드,1,1
onehandedweapon-340,우드 완드,1,1
onehandedweapon-979,하드우드 완드,1,1
onehandedweapon-1461,크로미,1,1
onehandedweapon-550,마기코라스,1,1
onehandedweapon-593,다이몬의 완드,1,1
onehandedweapon-856,우선,1,1
onehandedweapon-386,크리스탈 완드,1,1
onehandedweapon-1105,이블테일러,1,1
onehandedweapon-1060,피닉스 완드,1,1
onehandedweapon-858,가로등,1,1
onehandedweapon-1348,드래곤 완드,1,1
onehandedweapon-1454,하트 완드,1,1
onehandedweapon-1251,메이플 샤이니 완드,1,1
onehandedweapon-1044,타임리스 엔릴 티어,1,1
onehandedweapon-803,자쿰의 나뭇가지,1,1
onehandedweapon-815,딸기맛 소프트 완드,1,1
onehandedweapon-1102,메이플 파이롭 완드,1,1
onehandedweapon-880,알마 반 레온 완드,1,1
onehandedweapon-1021,드래곤테일 아크완드,1,1
onehandedweapon-347,엘리고스 블러디 완드,1,1
onehandedweapon-945,메이플 베릴 파르마,1,1
onehandedweapon-619,메이플 래티넘 파르마,1,1
onehandedweapon-393,유니언 완드,1,1
onehandedweapon-1001,메이플 이올렛 더블윙,1,1
onehandedweapon-1356,네크로 완드,1,1
onehandedweapon-772,와이즈 매지션 완드,1,1
onehandedweapon-988,템페스트 더블윙,1,1
onehandedweapon-1172,얼티밋 더블윙,1,1
onehandedweapon-820,파프니르 마나테이커,1,1
onehandedweapon-1379,스칼렛 이블완드,1,1
