Index,Name,MaleProb,FemaleProb
face-919,뚱-한 얼굴,1,0
face-1946,남자얼굴10,1,0
face-1581,남자얼굴15,1,0
face-1781,남자얼굴11,1,0
face-290,남자얼굴12,1,0
face-2214,남자얼굴14,1,0
face-2340,진지한 얼굴,1,0
face-1680,남자얼굴13,1,0
face-2025,남자얼굴16,1,0
face-401,남자얼굴17,1,0
face-479,남자얼굴18,1,0
face-2430,남자얼굴19,1,0
face-1598,남자얼굴20,1,0
face-1482,도도한 얼굴,1,0
face-2282,남자얼굴21,1,0
face-222,남자얼굴22,1,0
face-36,아란 얼굴,1,0
face-2787,개구쟁이 얼굴,1,0
face-2793,똘망똘망 얼굴,1,0
face-1312,초점 없는 얼굴,1,0
face-2089,깐깐한 얼굴,1,0
face-2607,신비로운 얼굴,1,0
face-505,수정눈 얼굴,1,0
face-1804,반항적인 얼굴,1,0
face-3244,호수눈 얼굴,1,0
face-2207,멍한 얼굴,1,0
face-2305,카리스마 마족,1,0
face-194,냉철한 엘프 얼굴,1,0
face-866,구미호 얼굴,1,0
face-833,이계의 미남형 얼굴,1,0
face-2734,크로우 얼굴,1,0
face-1955,구슬눈 얼굴,1,0
face-2580,오드아이 얼굴,1,0
face-3166,온화한 엘프 얼굴,1,0
face-3170,귀티나는 얼굴,1,0
face-841,부티나는 얼굴,1,0
face-900,모범생 얼굴,1,0
face-1830,아잉 얼굴,1,0
face-402,샤프한 얼굴,1,0
face-1523,시원시원한 얼굴,1,0
face-516,총명한 얼굴,1,0
face-2080,카리스마 듀블,1,0
face-1161,뾰로통 얼굴,1,0
face-1096,순한 얼굴,1,0
face-87,눈물눈 얼굴,1,0
face-116,미하일 얼굴,1,0
face-2190,나인하트 얼굴,1,0
face-3393,강인한 오드아이,1,0
face-643,차분한 오드아이,1,0
face-3452,카이저 얼굴,1,0
face-2411,방울눈 얼굴,1,0
face-2389,별빛눈 얼굴,1,0
face-1669,순수한 얼굴,1,0
face-721,지켜본다 얼굴,1,0
face-1697,여우눈 얼굴,1,0
face-453,고독한 눈 얼굴,1,0
face-3249,침착한 눈 얼굴,1,0
face-1420,스우 얼굴,1,0
face-3042,단정한 얼굴,1,0
face-1903,선비 얼굴,1,0
face-806,노블레스 얼굴,1,0
face-3461,힐끔 얼굴,1,0
face-2995,MC 얼굴,1,0
face-3028,야심찬 얼굴,1,0
face-595,이리오너라 얼굴,1,0
face-2258,송충이눈썹 얼굴,1,0
face-3390,호이포이 얼굴,1,0
face-2992,테스 얼굴,1,0
face-1197,도전적인 얼굴,1,0
face-3405,자신있는 얼굴,1,0
face-1623,신중한 얼굴,1,0
face-1540,남자얼굴4,1,0
face-3104,남자얼굴5,1,0
face-529,남자얼굴6,1,0
face-1346,남자얼굴7,1,0
face-230,남자얼굴8,1,0
face-1084,남자얼굴9,1,0
face-1432,심술쟁이 얼굴,1,0
face-2422,사나이 얼굴,1,0
face-1171,뚱-한 얼굴,1,0
face-1239,남자얼굴10,1,0
face-1652,남자얼굴15,1,0
face-1125,남자얼굴11,1,0
face-863,남자얼굴12,1,0
face-1036,남자얼굴14,1,0
face-1541,진지한 얼굴,1,0
face-1602,남자얼굴13,1,0
face-2229,남자얼굴16,1,0
face-2108,남자얼굴17,1,0
face-2869,남자얼굴18,1,0
face-2693,남자얼굴19,1,0
face-1138,남자얼굴20,1,0
face-1340,도도한 얼굴,1,0
face-537,남자얼굴21,1,0
face-514,남자얼굴22,1,0
face-1387,아란 얼굴,1,0
face-1196,개구쟁이 얼굴,1,0
face-1769,똘망똘망 얼굴,1,0
face-880,초점 없는 얼굴,1,0
face-2119,깐깐한 얼굴,1,0
face-3048,신비로운 얼굴,1,0
face-1425,수정눈 얼굴,1,0
face-3051,반항적인 얼굴,1,0
face-2074,호수눈 얼굴,1,0
face-31,멍한 얼굴,1,0
face-1700,카리스마 마족,1,0
face-785,냉철한 엘프 얼굴,1,0
face-1299,구미호 얼굴,1,0
face-2893,이계의 미남형 얼굴,1,0
face-197,크로우 얼굴,1,0
face-318,구슬눈 얼굴,1,0
face-2464,오드아이 얼굴,1,0
face-1252,온화한 엘프 얼굴,1,0
face-2039,귀티나는 얼굴,1,0
face-1797,부티나는 얼굴,1,0
face-431,모범생 얼굴,1,0
face-3370,아잉 얼굴,1,0
face-55,샤프한 얼굴,1,0
face-870,시원시원한 얼굴,1,0
face-2701,총명한 얼굴,1,0
face-1071,카리스마 듀블,1,0
face-570,뾰로통 얼굴,1,0
face-2456,순한 얼굴,1,0
face-1774,눈물눈 얼굴,1,0
face-49,미하일 얼굴,1,0
face-2546,나인하트 얼굴,1,0
face-1692,강인한 오드아이,1,0
face-1143,카이저 얼굴,1,0
face-3339,방울눈 얼굴,1,0
face-1176,별빛눈 얼굴,1,0
face-510,순수한 얼굴,1,0
face-174,지켜본다 얼굴,1,0
face-838,여우눈 얼굴,1,0
face-2784,고독한 눈 얼굴,1,0
face-3316,침착한 눈 얼굴,1,0
face-2394,스우 얼굴,1,0
face-2773,단정한 얼굴,1,0
face-1421,선비 얼굴,1,0
face-240,노블레스 얼굴,1,0
face-2687,힐끔 얼굴,1,0
face-1367,MC 얼굴,1,0
face-1710,야심찬 얼굴,1,0
face-271,이리오너라 얼굴,1,0
face-478,송충이눈썹 얼굴,1,0
face-2361,호이포이 얼굴,1,0
face-1188,테스 얼굴,1,0
face-3211,도전적인 얼굴,1,0
face-1764,자신있는 얼굴,1,0
face-2237,신중한 얼굴,1,0
face-1505,남자얼굴4,1,0
face-3321,남자얼굴5,1,0
face-2210,남자얼굴6,1,0
face-2645,남자얼굴7,1,0
face-922,남자얼굴8,1,0
face-1350,남자얼굴9,1,0
face-171,심술쟁이 얼굴,1,0
face-2060,사나이 얼굴,1,0
face-1568,뚱-한 얼굴,1,0
face-3194,남자얼굴10,1,0
face-27,남자얼굴15,1,0
face-2052,남자얼굴11,1,0
face-1991,남자얼굴12,1,0
face-2065,남자얼굴14,1,0
face-2308,진지한 얼굴,1,0
face-189,남자얼굴13,1,0
face-2317,남자얼굴16,1,0
face-1614,남자얼굴17,1,0
face-2789,남자얼굴18,1,0
face-1675,남자얼굴19,1,0
face-640,남자얼굴20,1,0
face-3140,도도한 얼굴,1,0
face-1451,남자얼굴21,1,0
face-2750,남자얼굴22,1,0
face-3125,아란 얼굴,1,0
face-26,개구쟁이 얼굴,1,0
face-2686,똘망똘망 얼굴,1,0
face-2899,초점 없는 얼굴,1,0
face-2486,깐깐한 얼굴,1,0
face-1283,신비로운 얼굴,1,0
face-3226,수정눈 얼굴,1,0
face-177,반항적인 얼굴,1,0
face-1770,호수눈 얼굴,1,0
face-2174,멍한 얼굴,1,0
face-480,카리스마 마족,1,0
face-2143,냉철한 엘프 얼굴,1,0
face-450,구미호 얼굴,1,0
face-1863,이계의 미남형 얼굴,1,0
face-1214,크로우 얼굴,1,0
face-1956,구슬눈 얼굴,1,0
face-1538,오드아이 얼굴,1,0
face-2236,온화한 엘프 얼굴,1,0
face-1743,귀티나는 얼굴,1,0
face-292,부티나는 얼굴,1,0
face-1792,모범생 얼굴,1,0
face-2731,아잉 얼굴,1,0
face-1717,샤프한 얼굴,1,0
face-2660,시원시원한 얼굴,1,0
face-3421,총명한 얼굴,1,0
face-1017,카리스마 듀블,1,0
face-1483,뾰로통 얼굴,1,0
face-2674,순한 얼굴,1,0
face-2803,눈물눈 얼굴,1,0
face-2794,미하일 얼굴,1,0
face-2182,나인하트 얼굴,1,0
face-2189,강인한 오드아이,1,0
face-954,차분한 오드아이,1,0
face-679,카이저 얼굴,1,0
face-1564,방울눈 얼굴,1,0
face-1205,별빛눈 얼굴,1,0
face-2161,순수한 얼굴,1,0
face-2894,지켜본다 얼굴,1,0
face-2193,여우눈 얼굴,1,0
face-935,고독한 눈 얼굴,1,0
face-2632,침착한 눈 얼굴,1,0
face-884,스우 얼굴,1,0
face-1868,단정한 얼굴,1,0
face-2634,선비 얼굴,1,0
face-929,노블레스 얼굴,1,0
face-2961,힐끔 얼굴,1,0
face-2983,MC 얼굴,1,0
face-2890,야심찬 얼굴,1,0
face-2286,이리오너라 얼굴,1,0
face-3212,송충이눈썹 얼굴,1,0
face-2409,호이포이 얼굴,1,0
face-1504,테스 얼굴,1,0
face-1570,도전적인 얼굴,1,0
face-610,자신있는 얼굴,1,0
face-1366,신중한 얼굴,1,0
face-2871,남자얼굴4,1,0
face-3129,남자얼굴5,1,0
face-2818,남자얼굴6,1,0
face-3023,남자얼굴7,1,0
face-376,남자얼굴8,1,0
face-2962,남자얼굴9,1,0
face-3288,심술쟁이 얼굴,1,0
face-3325,사나이 얼굴,1,0
face-1033,뚱-한 얼굴,1,0
face-527,남자얼굴10,1,0
face-1636,남자얼굴15,1,0
face-3147,남자얼굴11,1,0
face-1615,남자얼굴12,1,0
face-1834,남자얼굴14,1,0
face-2602,진지한 얼굴,1,0
face-1509,남자얼굴13,1,0
face-1391,남자얼굴16,1,0
face-2525,남자얼굴17,1,0
face-3319,남자얼굴18,1,0
face-2883,남자얼굴19,1,0
face-3185,남자얼굴20,1,0
face-443,도도한 얼굴,1,0
face-1266,남자얼굴21,1,0
face-3053,남자얼굴22,1,0
face-756,아란 얼굴,1,0
face-52,개구쟁이 얼굴,1,0
face-1236,똘망똘망 얼굴,1,0
face-1967,초점 없는 얼굴,1,0
face-2505,깐깐한 얼굴,1,0
face-1030,신비로운 얼굴,1,0
face-950,수정눈 얼굴,1,0
face-2557,반항적인 얼굴,1,0
face-735,호수눈 얼굴,1,0
face-1428,멍한 얼굴,1,0
face-1399,카리스마 마족,1,0
face-1912,냉철한 엘프 얼굴,1,0
face-1069,구미호 얼굴,1,0
face-19,이계의 미남형 얼굴,1,0
face-739,크로우 얼굴,1,0
face-279,구슬눈 얼굴,1,0
face-2356,오드아이 얼굴,1,0
face-2620,온화한 엘프 얼굴,1,0
face-1113,귀티나는 얼굴,1,0
face-531,부티나는 얼굴,1,0
face-2038,모범생 얼굴,1,0
face-3215,아잉 얼굴,1,0
face-54,샤프한 얼굴,1,0
face-1074,시원시원한 얼굴,1,0
face-1361,총명한 얼굴,1,0
face-2851,카리스마 듀블,1,0
face-2619,뾰로통 얼굴,1,0
face-1158,순한 얼굴,1,0
face-2774,눈물눈 얼굴,1,0
face-1032,미하일 얼굴,1,0
face-429,나인하트 얼굴,1,0
face-2421,강인한 오드아이,1,0
face-2876,차분한 오드아이,1,0
face-2714,카이저 얼굴,1,0
face-2224,방울눈 얼굴,1,0
face-2309,별빛눈 얼굴,1,0
face-1246,순수한 얼굴,1,0
face-849,지켜본다 얼굴,1,0
face-3416,여우눈 얼굴,1,0
face-2493,고독한 눈 얼굴,1,0
face-2613,침착한 눈 얼굴,1,0
face-152,스우 얼굴,1,0
face-1604,단정한 얼굴,1,0
face-2783,선비 얼굴,1,0
face-1276,노블레스 얼굴,1,0
face-2522,힐끔 얼굴,1,0
face-3438,MC 얼굴,1,0
face-1796,야심찬 얼굴,1,0
face-1055,이리오너라 얼굴,1,0
face-319,송충이눈썹 얼굴,1,0
face-1620,호이포이 얼굴,1,0
face-397,테스 얼굴,1,0
face-1237,도전적인 얼굴,1,0
face-2072,자신있는 얼굴,1,0
face-549,신중한 얼굴,1,0
face-1348,남자얼굴4,1,0
face-3279,남자얼굴5,1,0
face-1821,남자얼굴6,1,0
face-435,남자얼굴7,1,0
face-1268,남자얼굴8,1,0
face-3014,남자얼굴9,1,0
face-368,심술쟁이 얼굴,1,0
face-2280,사나이 얼굴,1,0
face-2392,뚱-한 얼굴,1,0
face-2135,남자얼굴10,1,0
face-6,남자얼굴15,1,0
face-1518,남자얼굴11,1,0
face-2265,남자얼굴12,1,0
face-1957,남자얼굴14,1,0
face-176,진지한 얼굴,1,0
face-1337,남자얼굴13,1,0
face-860,남자얼굴16,1,0
face-715,남자얼굴17,1,0
face-2541,남자얼굴18,1,0
face-328,남자얼굴19,1,0
face-61,남자얼굴20,1,0
face-2270,도도한 얼굴,1,0
face-2132,남자얼굴21,1,0
face-2346,남자얼굴22,1,0
face-1755,아란 얼굴,1,0
face-2679,개구쟁이 얼굴,1,0
face-2778,똘망똘망 얼굴,1,0
face-2225,초점 없는 얼굴,1,0
face-1235,깐깐한 얼굴,1,0
face-475,신비로운 얼굴,1,0
face-3070,수정눈 얼굴,1,0
face-2540,반항적인 얼굴,1,0
face-752,호수눈 얼굴,1,0
face-2596,멍한 얼굴,1,0
face-112,카리스마 마족,1,0
face-3315,구미호 얼굴,1,0
face-2408,이계의 미남형 얼굴,1,0
face-1355,크로우 얼굴,1,0
face-439,구슬눈 얼굴,1,0
face-2976,오드아이 얼굴,1,0
face-170,온화한 엘프 얼굴,1,0
face-56,귀티나는 얼굴,1,0
face-3349,부티나는 얼굴,1,0
face-1761,모범생 얼굴,1,0
face-2821,아잉 얼굴,1,0
face-989,샤프한 얼굴,1,0
face-413,시원시원한 얼굴,1,0
face-1706,총명한 얼굴,1,0
face-3322,카리스마 듀블,1,0
face-3295,뾰로통 얼굴,1,0
face-2218,순한 얼굴,1,0
face-1275,눈물눈 얼굴,1,0
face-1458,미하일 얼굴,1,0
face-3256,나인하트 얼굴,1,0
face-2858,강인한 오드아이,1,0
face-2365,차분한 오드아이,1,0
face-1633,카이저 얼굴,1,0
face-2150,방울눈 얼굴,1,0
face-1943,별빛눈 얼굴,1,0
face-147,순수한 얼굴,1,0
face-1365,지켜본다 얼굴,1,0
face-815,여우눈 얼굴,1,0
face-2653,고독한 눈 얼굴,1,0
face-491,침착한 눈 얼굴,1,0
face-1479,스우 얼굴,1,0
face-304,단정한 얼굴,1,0
face-890,선비 얼굴,1,0
face-687,노블레스 얼굴,1,0
face-1594,힐끔 얼굴,1,0
face-1942,MC 얼굴,1,0
face-25,야심찬 얼굴,1,0
face-3173,이리오너라 얼굴,1,0
face-86,송충이눈썹 얼굴,1,0
face-836,호이포이 얼굴,1,0
face-606,테스 얼굴,1,0
face-977,도전적인 얼굴,1,0
face-2219,자신있는 얼굴,1,0
face-1285,신중한 얼굴,1,0
face-555,남자얼굴4,1,0
face-1972,남자얼굴5,1,0
face-1393,남자얼굴6,1,0
face-1765,남자얼굴7,1,0
face-1539,남자얼굴8,1,0
face-454,남자얼굴9,1,0
face-3242,심술쟁이 얼굴,1,0
face-2352,사나이 얼굴,1,0
face-2173,뚱-한 얼굴,1,0
face-336,남자얼굴10,1,0
face-2166,남자얼굴15,1,0
face-1562,남자얼굴11,1,0
face-3143,남자얼굴12,1,0
face-204,남자얼굴14,1,0
face-2705,진지한 얼굴,1,0
face-1690,남자얼굴13,1,0
face-2350,남자얼굴16,1,0
face-757,남자얼굴17,1,0
face-2912,남자얼굴18,1,0
face-2741,남자얼굴19,1,0
face-3429,남자얼굴20,1,0
face-1536,도도한 얼굴,1,0
face-1133,남자얼굴21,1,0
face-1922,남자얼굴22,1,0
face-2159,아란 얼굴,1,0
face-274,개구쟁이 얼굴,1,0
face-1802,똘망똘망 얼굴,1,0
face-1517,초점 없는 얼굴,1,0
face-1153,깐깐한 얼굴,1,0
face-1079,신비로운 얼굴,1,0
face-742,수정눈 얼굴,1,0
face-1566,반항적인 얼굴,1,0
face-2027,호수눈 얼굴,1,0
face-2597,멍한 얼굴,1,0
face-2179,카리스마 마족,1,0
face-683,냉철한 엘프 얼굴,1,0
face-1853,구미호 얼굴,1,0
face-262,이계의 미남형 얼굴,1,0
face-2402,크로우 얼굴,1,0
face-1051,구슬눈 얼굴,1,0
face-2005,오드아이 얼굴,1,0
face-2035,온화한 엘프 얼굴,1,0
face-430,귀티나는 얼굴,1,0
face-1463,부티나는 얼굴,1,0
face-1708,모범생 얼굴,1,0
face-2826,아잉 얼굴,1,0
face-3037,샤프한 얼굴,1,0
face-3079,시원시원한 얼굴,1,0
face-2937,총명한 얼굴,1,0
face-1199,카리스마 듀블,1,0
face-1388,뾰로통 얼굴,1,0
face-392,순한 얼굴,1,0
face-2766,눈물눈 얼굴,1,0
face-3335,미하일 얼굴,1,0
face-3184,나인하트 얼굴,1,0
face-1407,강인한 오드아이,1,0
face-241,차분한 오드아이,1,0
face-1630,카이저 얼굴,1,0
face-2433,방울눈 얼굴,1,0
face-906,별빛눈 얼굴,1,0
face-3233,순수한 얼굴,1,0
face-751,지켜본다 얼굴,1,0
face-803,여우눈 얼굴,1,0
face-2117,고독한 눈 얼굴,1,0
face-65,침착한 눈 얼굴,1,0
face-1307,스우 얼굴,1,0
face-615,단정한 얼굴,1,0
face-1362,선비 얼굴,1,0
face-1001,노블레스 얼굴,1,0
face-143,힐끔 얼굴,1,0
face-2327,MC 얼굴,1,0
face-1383,야심찬 얼굴,1,0
face-1762,이리오너라 얼굴,1,0
face-48,송충이눈썹 얼굴,1,0
face-1958,호이포이 얼굴,1,0
face-3161,테스 얼굴,1,0
face-913,도전적인 얼굴,1,0
face-547,자신있는 얼굴,1,0
face-2970,신중한 얼굴,1,0
face-2744,남자얼굴4,1,0
face-2066,남자얼굴5,1,0
face-1637,남자얼굴6,1,0
face-3411,남자얼굴7,1,0
face-750,남자얼굴8,1,0
face-1228,남자얼굴9,1,0
face-145,심술쟁이 얼굴,1,0
face-172,사나이 얼굴,1,0
face-1131,뚱-한 얼굴,1,0
face-3326,남자얼굴10,1,0
face-2457,남자얼굴15,1,0
face-2279,남자얼굴11,1,0
face-2099,남자얼굴12,1,0
face-2873,남자얼굴14,1,0
face-1356,진지한 얼굴,1,0
face-1983,남자얼굴13,1,0
face-883,남자얼굴16,1,0
face-1426,남자얼굴17,1,0
face-2176,남자얼굴18,1,0
face-3449,남자얼굴19,1,0
face-2565,남자얼굴20,1,0
face-1715,도도한 얼굴,1,0
face-2885,남자얼굴21,1,0
face-3123,남자얼굴22,1,0
face-3182,아란 얼굴,1,0
face-70,개구쟁이 얼굴,1,0
face-671,똘망똘망 얼굴,1,0
face-3158,초점 없는 얼굴,1,0
face-3269,깐깐한 얼굴,1,0
face-2881,신비로운 얼굴,1,0
face-2604,수정눈 얼굴,1,0
face-1215,반항적인 얼굴,1,0
face-1193,호수눈 얼굴,1,0
face-3195,멍한 얼굴,1,0
face-1254,카리스마 마족,1,0
face-3203,냉철한 엘프 얼굴,1,0
face-3189,구미호 얼굴,1,0
face-1329,이계의 미남형 얼굴,1,0
face-2455,크로우 얼굴,1,0
face-299,구슬눈 얼굴,1,0
face-988,오드아이 얼굴,1,0
face-1760,온화한 엘프 얼굴,1,0
face-1481,귀티나는 얼굴,1,0
face-277,부티나는 얼굴,1,0
face-410,모범생 얼굴,1,0
face-2749,아잉 얼굴,1,0
face-2848,샤프한 얼굴,1,0
face-1790,시원시원한 얼굴,1,0
face-600,총명한 얼굴,1,0
face-3434,카리스마 듀블,1,0
face-2441,뾰로통 얼굴,1,0
face-1358,순한 얼굴,1,0
face-1678,눈물눈 얼굴,1,0
face-2004,미하일 얼굴,1,0
face-685,나인하트 얼굴,1,0
face-1726,강인한 오드아이,1,0
face-281,차분한 오드아이,1,0
face-909,카이저 얼굴,1,0
face-837,방울눈 얼굴,1,0
face-2439,별빛눈 얼굴,1,0
face-593,순수한 얼굴,1,0
face-1343,지켜본다 얼굴,1,0
face-3262,여우눈 얼굴,1,0
face-3018,고독한 눈 얼굴,1,0
face-2623,침착한 눈 얼굴,1,0
face-2501,스우 얼굴,1,0
face-2304,단정한 얼굴,1,0
face-2861,선비 얼굴,1,0
face-2982,노블레스 얼굴,1,0
face-2622,힐끔 얼굴,1,0
face-2585,MC 얼굴,1,0
face-951,야심찬 얼굴,1,0
face-2093,이리오너라 얼굴,1,0
face-569,송충이눈썹 얼굴,1,0
face-307,호이포이 얼굴,1,0
face-1703,테스 얼굴,1,0
face-1489,도전적인 얼굴,0,1
face-1336,신중한 얼굴,0,1
face-81,지적인 얼굴,0,1
face-361,여자얼굴4,0,1
face-2321,여자얼굴5,0,1
face-2839,여자얼굴6,0,1
face-3413,여자얼굴7,0,1
face-889,여자얼굴8,0,1
face-519,여자얼굴9,0,1
face-2922,삐진 얼굴,0,1
face-495,시크한 얼굴,0,1
face-412,왕눈이 얼굴,0,1
face-2676,여자얼굴10,0,1
face-3297,여자얼굴15,0,1
face-1028,여자얼굴11,0,1
face-3401,여자얼굴12,0,1
face-2440,여자얼굴14,0,1
face-2127,여자얼굴13,0,1
face-2531,여자얼굴16,0,1
face-2737,여자얼굴17,0,1
face-2581,여자얼굴18,0,1
face-1049,여자얼굴19,0,1
face-359,여자얼굴20,0,1
face-1129,청순한 얼굴,0,1
face-3163,여자얼굴21,0,1
face-2711,여자얼굴22,0,1
face-903,소심한 얼굴,0,1
face-2698,당돌한 얼굴,0,1
face-301,도도한 얼굴,0,1
face-1308,초롱초롱 얼굴,0,1
face-470,무신경한 얼굴,0,1
face-199,초점 없는 얼굴,0,1
face-3251,이국적인 얼굴,0,1
face-1656,보석눈 얼굴,0,1
face-2164,불만있는 얼굴,0,1
face-2298,거울눈 얼굴,0,1
face-1485,졸린 얼굴,0,1
face-1342,카리스마 마족,0,1
face-2011,냉철한 엘프 얼굴,0,1
face-1695,구미호 얼굴,0,1
face-2235,셰릴 얼굴,0,1
face-934,새침한 얼굴,0,1
face-100,오드아이 얼굴,0,1
face-1608,온화한 엘프 얼굴,0,1
face-2837,중성적인 얼굴,0,1
face-3074,부티나는 얼굴,0,1
face-3086,요조숙녀 얼굴,0,1
face-2915,청아한 얼굴,0,1
face-1229,매혹적인 듀블,0,1
face-1600,토라진 얼굴,0,1
face-813,깜찍한 얼굴,0,1
face-1838,시그너스 얼굴,0,1
face-747,강인한 오드아이,0,1
face-777,차분한 오드아이,0,1
face-1794,카이저 얼굴,0,1
face-1286,엔젤릭버스터 얼굴,0,1
face-2994,총명한 노바 얼굴,0,1
face-3372,깜찍한 노바 얼굴,0,1
face-2324,동그란 눈 얼굴,0,1
face-1626,조용한 눈 얼굴,0,1
face-2162,아리아 얼굴,0,1
face-10,우수어린 눈 얼굴,0,1
face-1704,오르카 얼굴,0,1
face-1189,천진한 눈 얼굴,0,1
face-1080,단아한 얼굴,0,1
face-3444,아씨 얼굴,0,1
face-2334,베릴 성형,0,1
face-2860,노블레스 얼굴,0,1
face-17,블러셔 얼굴,0,1
face-2449,잔잔한눈 얼굴,0,1
face-2160,유리눈 얼굴,0,1
face-2366,큰눈망울 얼굴,0,1
face-1372,블링블링 얼굴,0,1
face-2514,상냥한 모험가 얼굴,0,1
face-3036,비범한 모험가 얼굴,0,1
face-3222,깨달은 얼굴,0,1
face-333,슈가 얼굴,0,1
face-1167,올리비아 얼굴,0,1
face-1496,도전적인 얼굴,0,1
face-2802,신중한 얼굴,0,1
face-914,지적인 얼굴,0,1
face-1565,여자얼굴4,0,1
face-1613,여자얼굴5,0,1
face-2927,여자얼굴6,0,1
face-1059,여자얼굴7,0,1
face-124,여자얼굴8,0,1
face-403,여자얼굴9,0,1
face-2157,삐진 얼굴,0,1
face-753,시크한 얼굴,0,1
face-3118,왕눈이 얼굴,0,1
face-1874,여자얼굴10,0,1
face-1772,여자얼굴15,0,1
face-473,여자얼굴11,0,1
face-3329,여자얼굴12,0,1
face-626,여자얼굴14,0,1
face-2466,여자얼굴13,0,1
face-1273,여자얼굴16,0,1
face-440,여자얼굴17,0,1
face-193,여자얼굴18,0,1
face-1046,여자얼굴19,0,1
face-2681,여자얼굴20,0,1
face-1579,청순한 얼굴,0,1
face-996,여자얼굴21,0,1
face-3116,여자얼굴22,0,1
face-2815,소심한 얼굴,0,1
face-1404,당돌한 얼굴,0,1
face-3378,도도한 얼굴,0,1
face-2397,초롱초롱 얼굴,0,1
face-1650,무신경한 얼굴,0,1
face-798,초점 없는 얼굴,0,1
face-2891,이국적인 얼굴,0,1
face-743,보석눈 얼굴,0,1
face-2008,불만있는 얼굴,0,1
face-93,거울눈 얼굴,0,1
face-1070,졸린 얼굴,0,1
face-1269,카리스마 마족,0,1
face-1658,냉철한 엘프 얼굴,0,1
face-1147,구미호 얼굴,0,1
face-310,셰릴 얼굴,0,1
face-2329,새침한 얼굴,0,1
face-1135,오드아이 얼굴,0,1
face-1065,온화한 엘프 얼굴,0,1
face-1380,중성적인 얼굴,0,1
face-2297,부티나는 얼굴,0,1
face-219,요조숙녀 얼굴,0,1
face-1295,청아한 얼굴,0,1
face-2770,매혹적인 듀블,0,1
face-1687,토라진 얼굴,0,1
face-2462,깜찍한 얼굴,0,1
face-22,시그너스 얼굴,0,1
face-2131,강인한 오드아이,0,1
face-1498,차분한 오드아이,0,1
