Index,Name,MaleProb,FemaleProb
cape-280,베에모트의 날개,1,1
cape-570,샤키엘의 날개,1,1
cape-584,야누스의 날개,1,1
cape-483,로켓부스터,1,1
cape-88,악마 꼬리,1,1
cape-390,온화의 망토,1,1
cape-180,다람쥐 꼬리,1,1
cape-260,코끼리 풍선,1,1
cape-440,토끼 인형,1,1
cape-472,제뉴미스트의 망토,1,1
cape-321,알카드노의 망토,1,1
cape-232,주황버섯 풍선,1,1
cape-506,핑크색 날개 가방,1,1
cape-219,페페 풍선,1,1
cape-240,화염 망토,1,1
cape-415,물동이 망토,1,1
cape-50,타니아 클록,1,1
cape-405,머큐리 클록,1,1
cape-491,길잃은 아기고양이,1,1
cape-487,해적깃발 망토,1,1
cape-178,붉은색 빛나는 나비날개,1,1
cape-492,자쿰의 팔,1,1
cape-558,아기강아지 쏭이,1,1
cape-130,꼭두각시 망토,1,1
cape-474,공작깃털 망토,1,1
cape-160,헬로 몽키,1,1
cape-530,베이비루팡 망토,1,1
cape-202,언더그라운드 일렉기타,1,1
cape-222,메이플 망토,1,1
cape-399,파란색 날개 가방,1,1
cape-569,타임리스 문라이트,1,1
cape-7,요원망토,1,1
cape-481,큐티버크 망토,1,1
cape-486,오로라 해피윙,1,1
cape-529,레인보우 스카프,1,1
cape-209,고양이 낙하산,1,1
cape-262,금빛 여우야 꼬리,1,1
cape-59,은빛 여우야 꼬리,1,1
cape-397,스노우 윈디 머플러,1,1
cape-68,졸랑졸랑 카나리아,1,1
cape-507,플루토 플레임 망토,1,1
cape-48,낭만장미,1,1
cape-309,아란의 망토,1,1
cape-585,잃어버린 어린 아이,1,1
cape-218,파티 풍선,1,1
cape-246,세라핌의 망토,1,1
cape-335,별꼬리 망토,1,1
cape-377,아기양 망토,1,1
cape-586,해군 장교의 망토,1,1
cape-435,시리우스 망토,1,1
cape-432,듀얼블레이드 망토,1,1
cape-556,호크아이의 오션 망토,1,1
cape-52,설빙의 망토,1,1
cape-214,오즈의 매지컬 망토,1,1
cape-370,무르무르 페더,1,1
cape-71,와일드헌터 망토,1,1
cape-23,배틀메이지 망토,1,1
cape-334,곰돌이 풍선,1,1
cape-554,이퀄라이저 머플러,1,1
cape-549,막스 반 레온 망토,1,1
cape-227,내 친구 구미호 꼬리,1,1
cape-402,루시펠 하프 윙,1,1
cape-539,라이온하트 배틀케이프,1,1
cape-548,아가레스 블러디케이프,1,1
cape-183,둥실둥실 스마일핑크,1,1
cape-296,둥실둥실 스마일블루,1,1
cape-91,둥실둥실 스마일레몬,1,1
cape-383,어부바 눈사람,1,1
cape-458,월묘 꼬리,1,1
cape-154,꽃비단 날개띠,1,1
cape-263,트윙클 레인보우,1,1
cape-327,메이플 베릴 클록,1,1
cape-295,메이플 래티넘 클록,1,1
cape-211,시그너스 팬클럽 풍선,1,1
cape-101,발레리 팬클럽 풍선,1,1
cape-592,리린 팬클럽 풍선,1,1
cape-576,해군 함장의 망토,1,1
cape-515,페어리테일,1,1
cape-65,메이플 3000일 망토,1,1
cape-196,레전드 펌핑 벌룬,1,1
cape-117,레전드 팅키 벌룬,1,1
cape-229,레전드 트윈 벌룬,1,1
cape-2,오로라 하모니,1,1
cape-8,천사의 속삭임,1,1
cape-56,슈피겔만의 럭셔리 망토,1,1
cape-5,꿀벌 요정 날개 ,1,1
cape-404,엔틱 벨벳 망토,1,1
cape-158,나빌레라,1,1
cape-231,이뻐 핑크빈 풍선,1,1
cape-423,빙글빙글 미러볼,1,1
cape-567,두둥실 눈사람 풍선,1,1
cape-38,화이트데이 하트 풍선,1,1
cape-297,임페리얼 듀크 윙,1,1
cape-4,오로라 파라디,1,1
cape-9,오로라 엔젤,1,1
cape-63,메이플 이올렛 스타클록,1,1
cape-475,오로라 케이프,1,1
cape-115,다크 오로라 케이프,1,1
cape-14,템페스트 망토,1,1
cape-534,헬리시움 정예 전사 망토,1,1
cape-583,노바 히아데스 클록,1,1
cape-245,타일런트 히아데스 클록,1,1
cape-107,데몬 클래식 케이프,1,1
cape-153,얼티밋 망토,1,1
cape-266,노블레스 망토,1,1
cape-484,섀도우 나이트 케이프,1,1
cape-409,골드라벨 나이트 케이프,1,1
cape-540,10주년 블랙 케이프,1,1
cape-187,10주년 화이트 케이프,1,1
cape-126,천의무봉,1,1
cape-499,병아리떼 쫑쫑쫑,1,1
cape-500,GM대장의 루시아 망토,1,1
cape-508,아기드래곤 포비,1,1
cape-488,엘리넬의 날개,1,1
cape-95,배몬 승리자 망토,1,1
cape-522,배몬 패배자 망토,1,1
cape-331,두둥실 야구공,1,1
cape-78,세인트윙 나이트 케이프,1,1
cape-326,연금술사의 망토,1,1
cape-510,쯔바이핸더,1,1
cape-201,레볼루션 망토,1,1
cape-354,시계탑 태엽 인형,1,1
cape-412,달팽이집,1,1
cape-36,암염의 속죄가,1,1
cape-53,K군의 고양이 꼬리,1,1
cape-299,데네브 케이프,1,1
cape-325,뾰족 꼬리 망토,1,1
cape-636,유령 풍선,1,1
cape-128,주먹밥 탈출 소동,1,1
cape-1,캔디파티 리본,1,1
cape-110,아기 핑크 판다 망토,1,1
cape-281,팡팡 폭죽,1,1
cape-82,내겐 너무 무거운 그녀 망토,1,1
cape-252,11주년 세인트 케이프,1,1
cape-142,미니미니 슬라임,1,1
cape-216,스피릿 나인테일,1,1
cape-270,꿈꾸는 소라,1,1
cape-328,발그레 소라,1,1
cape-118,펜살리르 배틀케이프,1,1
cape-234,찰싹 아기해달,1,1
cape-358,토끼곰 캠핑가방,1,1
cape-190,별나라 풍선,1,1
cape-148,새들의 아이돌,1,1
cape-518,팡팡 스타 벌룬,1,1
cape-40,데굴데굴 친구들,1,1
cape-468,병약 오르카 링거,1,1
cape-72,앱솔랩스 나이트케이프,1,1
cape-294,롤리롤리 롤리팝,1,1
cape-19,눈곰돌이 목도리,1,1
cape-3,어깨 위 블랑슈,1,1
cape-514,복덩이 가방,1,1
cape-419,꾸러기 백팩,1,1
cape-330,커플부대 전투망토,1,1
cape-267,메이플 트레져 망토,1,1
cape-181,분노한 자쿰의 망토,1,1
cape-303,블랙 네로의 백허그,1,1
cape-66,아가뽀뽀 장난감,1,1
cape-168,천사 쿠키배낭,1,1
cape-192,상어 꼬리,1,1
cape-69,메이플 노블 케이프,1,1
cape-441,스노우 엔젤,1,1
cape-189,아케인셰이드 나이트케이프,1,1
cape-243,꺄옹이랑 콩콩콩,1,1
cape-557,차가운 친구들,1,1
cape-619,할로윈 축제 전구,1,1
cape-521,할로윈 팬텀,1,1
cape-436,새벽의 오팔,1,1
cape-566,별 그림자,1,1
cape-171,푹신 솜꼬리,1,1
cape-371,방패연 망토,1,1
cape-861,메롱! 망토,1,1
cape-537,새싹 가득,1,1
cape-185,순금 태엽인형,1,1
cape-410,엔젤릭 그레이,1,1
cape-590,페어리 펄,1,1
cape-54,업힌 마루,1,1
cape-215,꿈의 속박,1,1
cape-61,폭신폭신 망토,1,1
cape-147,어깨가 내 집,1,1
cape-276,아크 아우라,1,1
cape-129,왕시루,1,1
cape-145,구름이,1,1
cape-220,메이플 트렌디 서류요정,1,1
cape-235,피크닉 벌룬,1,1
cape-275,삼둥이 돌의 정령,1,1
cape-431,태엽 날개,1,1
cape-536,애옹이 보따리,1,1
cape-253,메이플 연합 망토,1,1
cape-372,사신의 망토,1,1
cape-62,업혀있는 ???,1,1
cape-106,연합 사령관 케이프,1,1
cape-207,호신단도,1,1
cape-611,뽀송송 팡팡,1,1
cape-47,커스드 헌터 망토,1,1
cape-631,뉴트로 케이프,1,1
cape-626,뉴트로 히어로 케이프,1,1
cape-609,에르다의 빛,1,1
cape-624,핑크 젤리백,1,1
cape-620,견습 도사 망토,1,1
cape-625,글로리온 망토,1,1
cape-637,달별 백팩,1,1
cape-628,핑크빈 꼬리,1,1
cape-608,빛의 가호,1,1
cape-627,햇살 여우 꼬리,1,1
cape-614,영예의 옷자락,1,1
cape-612,듄켈의 망토,1,1
cape-618,카리아인 망토,1,1
cape-622,테일러의 보물,1,1
cape-633,다람곰 탐험단 배낭,1,1
cape-621,소가 됐소 꼬리,1,1
cape-641,플로르 레이스,1,1
cape-615,이슬샘 요정,1,1
cape-610,프룻 리프,1,1
cape-617,블랙캣 크로스백,1,1
cape-851,신성한 숲의 가호,1,1
cape-640,웡키의 날개,1,1
cape-647,눈꽃보송 다람꼬리,1,1
cape-645,붉은 고요 망토,1,1
cape-658,유리 별구슬,1,1
cape-649,봄소식 날개,1,1
cape-659,전설의 냄비 뚜껑,1,1
cape-653,선물 왔어요,1,1
cape-665,병아리 책가방,1,1
cape-663,메이플 모멘트리 윙즈,1,1
cape-654,하트비트 악마꼬리,1,1
cape-655,앤티크 리프 케이프,1,1
cape-652,해와 달의 기사 망토,1,1
cape-664,바람의 기사 망토,1,1
cape-668,불의 기사 망토,1,1
cape-667,어둠의 기사 망토,1,1
cape-662,빛의 기사 망토,1,1
cape-661,모래 리본꼬리,1,1
cape-656,디어 쁘띠,1,1
cape-650,콩콩 바이탈,1,1
cape-690,펑크 배낭,1,1
cape-660,야옹 사탕 별꼬리,1,1
cape-674,겨울여우 꼬리,1,1
cape-687,반짝 추진로켓,1,1
cape-673,솔트 앤 페퍼 망토,1,1
cape-677,디저트 엔젤,1,1
cape-676,크앙 탐험상자,1,1
cape-695,칼리의 스카프,1,1
cape-675,정예 기사단 망토,1,1
cape-693,쿠키 베이비,1,1
cape-691,숨겨진 차원,1,1
cape-683,냥냥 테일,1,1
cape-692,트윈테니 벌룬,1,1
cape-679,빨간 달팽이 배낭,1,1
cape-680,작은 해달 꼬리,1,1
cape-685,뭉실뭉실 꼬리,1,1
cape-689,솔바람 패러글라이더,1,1
cape-688,깜이 가방,1,1
cape-708,스러진 황야,1,1
cape-694,레이든 날개,1,1
cape-686,바크 날개,1,1
cape-699,볼타릭스 날개,1,1
cape-696,플루이드 날개,1,1
cape-697,아그니스 날개,1,1
cape-698,레이든 날개,1,1
cape-700,바크 날개,1,1
cape-701,볼타릭스 날개,1,1
cape-704,플루이드 날개,1,1
cape-711,로얄 미스틱 케이프,1,1
cape-703,꿈의 나비 날개,1,1
cape-702,매지컬 슈퍼스타 윙,1,1
cape-714,숲속의 마법사 망토,1,1
cape-707,아이스 스노우보드,1,1
cape-709,한 밤의 신기루,1,1
cape-705,꿈꾸는 애벌레 꼬리,1,1
cape-713,방독면 망토,1,1
